TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1557749939.5185025;con;p0s0;382;7079;emoscale1;3;nan
1557749957.0075028;con;p+s+;202;4668;emoscale1;2.0;1.568330410780618
1557749974.599509;inc;p+s-;276;8341;emoscale1;5.0;1.0011216960665479
1557749992.085509;con;p0s0;170;1112;emoscale1;5.0;0.4172385205492901
1557750009.569509;con;p+s+;366;7501;emoscale1;2.0;0.5339768553021713
1557750027.055509;inc;p-s+;813;9423;emoscale1;4.0;0.6006918076272996
1557750044.5395093;inc;p-s+;202;9902;emoscale1;5.0;1.0678591603573295
1557750062.0395105;con;p+s+;367;5470;emoscale1;5.0;0.7008154133109201
1557750079.5245106;inc;p+s-;255;9156;emoscale1;5.0;0.8676353614318941
1557750097.0255115;inc;p-s+;365;6510;emoscale1;1.0;1.7185644451456028
1557750114.5095115;inc;p+s-;624;4652;emoscale1;4.0;0.7842336417597835
1557750132.0115125;inc;p+s-;423;5270;emoscale1;5.0;0.567682366407098
1557750149.5005126;inc;p+s-;277;4647;emoscale1;1.0;0.9844646445089893
1557750166.9975135;inc;p+s-;283;4659;emoscale1;5.0;1.2346830105525441
1557750184.4985144;inc;p+s-;711;8130;emoscale1;3;nan
1557750201.9855144;inc;p-s+;205;9253;emoscale1;1.0;0.550735360768158
1557750219.4895158;con;p0s0;361;7632;emoscale1;3;nan
1557750236.9675155;con;p-s-;625;6250;emoscale1;4.0;0.30038942694227444
1557750254.4725168;con;p+s+;200;4697;emoscale1;2.0;0.5172843849213677
1557750271.9525163;con;p-s-;713;6510;emoscale1;2.0;0.2503447331910138
1557750289.4655182;inc;p+s-;424;4651;emoscale1;5.0;0.7342150618824235
1557750306.9585187;inc;p+s-;290;4697;emoscale1;1.0;0.8843158254276204
1557750324.4395187;inc;p+s-;420;8178;emoscale1;5.0;0.8342894414090551
1557750341.9295194;con;p-s-;283;9184;emoscale1;5.0;0.7174556559330085
1557750359.4435208;con;p+s+;813;8034;emoscale1;5.0;0.9844235226628371
1557750376.9275208;con;p+s+;415;4490;emoscale1;1.0;1.117900252196705
1557750394.429522;con;p+s+;220;5623;emoscale1;5.0;0.8009159067114524
1557750411.913522;con;p0s0;377;6010;emoscale1;2.0;0.3337566582886211
1557750429.4145231;con;p+s+;365;8193;emoscale1;3;nan
1557750446.899523;con;p-s-;241;3010;emoscale1;1.0;0.7842375438303861
1557750464.4015243;inc;p+s-;260;4490;emoscale1;5.0;0.7509972799525713
1557750481.8905244;inc;p-s+;716;9184;emoscale1;5.0;0.8510596530977637
1557750499.3865252;con;p0s0;368;7595;emoscale1;3;nan
1557750516.8725252;con;p-s-;719;6821;emoscale1;4.0;0.5675974212717847
1557750534.3735266;inc;p-s+;355;3150;emoscale1;1.0;0.2504182722695987
1557750551.8575265;inc;p+s-;422;4800;emoscale1;5.0;0.6173818767274497
1557750569.3605273;inc;p+s-;713;7501;emoscale1;3;nan
1557750586.8475275;inc;p-s+;201;9163;emoscale1;5.0;0.5172972917789593
1557750604.3445284;con;p+s+;817;8470;emoscale1;5.0;0.7008076091660769
1557750621.8295286;inc;p+s-;703;4611;emoscale1;5.0;2.419208467377757
1557750639.3285296;inc;p+s-;501;4656;emoscale1;4.0;0.23364085675348178
1557750656.8305304;inc;p+s-;312;8370;emoscale1;4.0;0.2503924585507775
1557750674.3155305;con;p0s0;425;7560;emoscale1;3;nan
1557750691.8265321;inc;p+s-;288;4668;emoscale1;4.0;0.2670420061222103
1557750709.3165324;con;p+s+;355;8178;emoscale1;5.0;0.5507218535931315
1557750726.8065329;con;p-s-;289;6263;emoscale1;2.0;0.550726355988445
1557750744.3025336;con;p+s+;353;4660;emoscale1;4.0;0.3837917469354579
1557750761.8035345;con;p+s+;215;4651;emoscale1;4.0;0.38382746591378236
1557750779.2885346;con;p0s0;723;9926;emoscale1;4.0;0.7341700379583926
1557750796.7945359;con;p-s-;501;3195;emoscale1;1.0;0.5507251553462993
1557750814.2745357;con;p-s-;711;3261;emoscale1;1.0;0.8175741589075187
1557750831.7775366;inc;p-s+;216;3015;emoscale1;1.0;0.6674706939265889
1557750849.2605367;con;p0s0;373;9402;emoscale1;5.0;0.48392225628413144
1557750866.7615378;con;p-s-;134;8230;emoscale1;3;nan
1557750884.2485378;inc;p-s+;215;3101;emoscale1;1.0;0.6508076391801296
1557750901.7495391;inc;p-s+;808;3010;emoscale1;3;nan
1557750919.2385392;inc;p+s-;106;7405;emoscale1;4.0;0.267076524465665
1557750936.73454;inc;p+s-;709;8193;emoscale1;3;nan
1557750954.2295403;con;p-s-;277;3053;emoscale1;1.0;1.2346971180450055
1557750971.719541;con;p-s-;291;1525;emoscale1;3;nan
1557751680.2610672;inc;p+s-;289;8186;emospace1;[0, 0];nan
1557751697.7670686;inc;p-s+;601;3195;emospace1;[0.3339416503906247, 0.3518090820312502];3.603810765041999
1557751715.2480686;con;p+s+;110;8380;emospace1;[0.8665643310546878, 0.0];2.986475413035805
1557751732.7550695;inc;p+s-;241;8001;emospace1;[0.6416528320312503, -0.6447338867187498];0.7843248902463529
1557751750.2490704;inc;p-s+;109;3261;emospace1;[-0.7078131103515626, 0.6492187500000004];0.7676264166802866
1557751767.7480712;con;p0s0;225;4279;emospace1;[0.9196551513671877, 0.0];1.3515672228204494
1557751785.2520726;con;p-s-;624;9902;emospace1;[0.016007690429688352, -0.8513891601562513];4.354709592676954
1557751802.7350724;con;p0s0;724;6570;emospace1;[0.6404199218749996, -0.6428173828124999];2.3700480435290956
1557751820.2370734;con;p+s+;815;8370;emospace1;[0.62870361328125, 0.6573785400390623];2.052334310454171
1557751837.7210734;inc;p-s+;351;6250;emospace1;[0.0, -0.8509265136718752];2.552739225626283
1557751855.223075;con;p+s+;201;4800;emospace1;[0.0, -0.8940997314453126];1.7853049110308348
1557751872.7070744;con;p0s0;322;9635;emospace1;[0.0, -0.8872314453124996];0.7842975757303066
1557751890.2100756;inc;p-s+;220;2683;emospace1;[-0.019185180664062558, 0.8725415039062497];2.319170407154161
1557751907.6950755;con;p-s-;423;2683;emospace1;[0.6499804687499997, 0.7051586914062502];1.168033492998802
1557751925.1960769;inc;p-s+;820;6821;emospace1;[0.6166839599609373, 0.6382623291015626];3.3202695912623312
1557751942.6790767;con;p0s0;720;7046;emospace1;[0.8921948242187502, 0.0];0.7510552107378317
1557751960.185078;con;p0s0;152;9468;emospace1;[-0.02366638183593762, -0.9315576171875001];2.4192892102873884
1557751977.6710782;con;p0s0;728;2525;emospace1;[0.0, -0.8547387695312495];0.7342582848541497
1557751995.168079;con;p+s+;352;8186;emospace1;[0.8829394531250006, 0.02621704101562508];3.420268330588442
1557752012.6520786;con;p0s0;120;1945;emospace1;[0.6407281494140629, 0.6937536621093752];1.4516674160659022
1557752030.1520796;inc;p-s+;367;9429;emospace1;[0.9266497802734371, -0.028415527343749775];1.5351021532842424
1557752047.6370802;inc;p-s+;200;3005;emospace1;[0.6773138427734374, -0.6562603759765623];5.0218873309277114
1557752065.1430812;con;p0s0;705;2309;emospace1;[0.25267761230468777, -0.15896789550781254];4.521401973008324
1557752082.622081;con;p-s-;106;6213;emospace1;[0.12904541015624998, -0.14682189941406254];1.3682119678414892
1557752100.1320825;inc;p-s+;352;6231;emospace1;[0.0, -0.13697998046875];4.688244433094951
1557752117.630083;inc;p-s+;415;9325;emospace1;[-0.12610107421875003, -0.9195404052734368];5.305227998160262
1557752135.110083;con;p+s+;205;9156;emospace1;[0.08380676269531251, 0.11515808105468751];1.6017747831174347
1557752152.624085;inc;p+s-;293;2300;emospace1;[0, 0];nan
1557752170.1140852;inc;p-s+;353;6370;emospace1;[-0.005895385742187497, 0.39237487792968817];4.104312931889581
1557752187.5950851;inc;p-s+;360;6230;emospace1;[0.3856463623046876, -0.9243841552734373];3.587141707103001
1557752205.0970864;inc;p-s+;311;8230;emospace1;[0.0, -0.8068011474609376];0.9678292044372938
