TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1555496029.1911194;inc;p+s-;711;8130;emoscale1;2.0;0.3162281949789758
1555496046.6641192;con;p0s0;152;9468;emoscale1;3;nan
1555496064.1411192;con;p0s0;368;7595;emoscale1;3;nan
1555496081.6241193;con;p+s+;360;4656;emoscale1;4.0;0.35018663861956156
1555496099.0911193;con;p+s+;808;8341;emoscale1;4.0;0.24996758287124976
1555496116.5541193;con;p+s+;215;4651;emoscale1;4.0;0.28337313436350087
1555496134.0241196;inc;p+s-;703;4611;emoscale1;4.0;0.3500800823148893
1555496151.4961193;con;p+s+;202;4668;emoscale1;5.0;0.6502924145115685
1555496168.9911196;inc;p-s+;601;3195;emoscale1;1.0;0.5835341394395073
1555496186.4541194;inc;p-s+;220;2683;emoscale1;5.0;1.6168088217818877
1555496203.9301195;inc;p+s-;288;4668;emoscale1;5.0;0.7500603318785579
1555496221.4171193;con;p0s0;225;4279;emoscale1;5.0;1.0001542815225548
1555496238.8871193;inc;p-s+;351;6250;emoscale1;3;nan
1555496256.3521194;con;p+s+;353;4660;emoscale1;4.0;0.26677496389129374
1555496273.8171194;con;p+s+;815;8370;emoscale1;4.0;0.3168177064762858
1555496291.2921193;con;p-s-;502;6231;emoscale1;3;nan
1555496308.7761192;inc;p+s-;719;5215;emoscale1;4.0;0.35019144115722156
1555496326.2491193;con;p-s-;260;3102;emoscale1;1.0;0.5667693809409684
1555496343.7231193;inc;p-s+;352;6231;emoscale1;3;nan
1555496361.1971192;con;p+s+;716;4652;emoscale1;4.0;0.3000475451226521
1555496378.6771193;con;p-s-;291;1525;emoscale1;2.0;0.34995041379806935
1555496396.1461196;con;p0s0;104;2810;emoscale1;3;nan
1555496413.6141195;con;p0s0;724;6570;emoscale1;2.0;0.5834560982020776
1555496431.0801196;con;p+s+;365;8193;emoscale1;4.0;1.8668043194011261
1555496448.5441196;inc;p-s+;200;3005;emoscale1;2.0;1.1168025184506405
1555496466.0091193;inc;p-s+;817;1525;emoscale1;3;nan
1555496483.4771194;inc;p-s+;109;3261;emoscale1;1.0;0.6500624930213235
1555496500.9461193;inc;p-s+;815;9622;emoscale1;2.0;4.150152540603813
1555496518.4091194;inc;p+s-;501;4656;emoscale1;3;nan
1555496535.8761196;con;p0s0;723;9926;emoscale1;3.0;1.0168064805457107
1555496553.3411193;inc;p+s-;291;5621;emoscale1;3.0;4.483370913190811
1555496570.8081193;con;p0s0;377;6010;emoscale1;2.0;0.38335506481598713
1555496588.2761192;con;p-s-;255;3063;emoscale1;1.0;0.6333640695738723
1555496605.7411194;con;p+s+;415;4490;emoscale1;2.0;1.3001150808086095
1555496623.2071195;con;p+s+;366;7501;emoscale1;5.0;3.467210674119997
1555496640.6741195;con;p+s+;200;4697;emoscale1;5.0;0.7667452481891814
1555496658.1381195;inc;p+s-;289;8186;emoscale1;2.0;0.7334738675908739
1555496675.6071193;con;p0s0;373;9402;emoscale1;2.0;0.5001593842189322
1555496693.0721192;inc;p-s+;311;8230;emoscale1;2.0;0.9502511126866011
1555496710.5461195;inc;p-s+;204;3053;emoscale1;1.0;0.6834026099386392
1555496728.0201194;inc;p+s-;625;5470;emoscale1;2.0;0.3334894158069801
1555496745.4911196;con;p0s0;728;2525;emoscale1;1.0;0.40019486296478135
1555496762.9711196;inc;p+s-;312;8370;emoscale1;4.0;0.4834549575989513
1555496780.4361193;con;p+s+;201;4800;emoscale1;5.0;0.6502723038847762
1555496797.9011192;inc;p+s-;134;4660;emoscale1;4.0;0.2836582850377454
1555496815.3651192;inc;p-s+;367;9429;emoscale1;3;nan
1555496832.8311193;con;p0s0;720;7046;emoscale1;3;nan
1555496850.3311193;inc;p+s-;310;8470;emoscale1;4.0;0.9001018137987558
1555496867.8041193;inc;p+s-;277;4647;emoscale1;5.0;1.9834750682257436
1555496885.2871196;con;p-s-;283;9184;emoscale1;1.0;0.08362598797248211
1555496902.7681193;inc;p-s+;366;6263;emoscale1;3;nan
1555496920.2481196;con;p0s0;120;1945;emoscale1;1.0;0.1835565913024766
1555496937.7131193;con;p-s-;719;6821;emoscale1;5.0;0.18352087242783455
1555496955.1821196;con;p-s-;709;9163;emoscale1;2.0;0.3341791802777152
1555496972.6571193;con;p-s-;277;3053;emoscale1;1.0;0.700134350990993
1555496990.1281192;con;p-s-;423;2683;emoscale1;2.0;0.3168005974348489
1555497007.5951195;inc;p-s+;415;9325;emoscale1;1.0;0.35001854980146163
1555497025.0611193;inc;p-s+;353;6370;emoscale1;4.0;1.1000815831084765
1555497042.5321193;con;p0s0;705;2309;emoscale1;2.0;0.38340339035312354
1555497060.0071194;inc;p-s+;355;3150;emoscale1;1.0;0.2168762974361016
1555497769.8511193;inc;p+s-;283;4659;emospace1;[0.244754638671875, -0.1468896484375];1.433988519533159
1555497787.3181195;con;p-s-;624;9902;emospace1;[-0.6296875000000002, 0.5578125000000004];0.7335600131100364
1555497804.7851193;inc;p+s-;260;4490;emospace1;[-0.1023925781249999, -0.9802191162109375];4.466845681257837
1555497822.2491193;inc;p+s-;709;8193;emospace1;[-0.2721905517578126, -0.5225207519531251];4.383607498202764
1555497839.7141194;con;p-s-;713;6510;emospace1;[0.0013372802734374911, -0.6503692626953125];4.166981833201135
1555497857.1971192;inc;p+s-;293;2300;emospace1;[0.2627001953125, -0.1776666259765625];1.6001956433774467
1555497874.6721196;inc;p+s-;241;8001;emospace1;[-0.7375128173828126, -0.008148193359375134];2.3501034946857544
1555497892.1491194;con;p+s+;205;9156;emospace1;[-0.5893322753906247, 0.15867248535156278];5.750564598332858
1555497909.6171193;con;p-s-;289;6263;emospace1;[-0.14853515625000005, -0.5892993164062501];8.183710872825031
1555497927.0801196;con;p-s-;241;3010;emospace1;[-0.623975830078125, 0.5878253173828126];5.666896287997588
1555497944.5451193;con;p0s0;170;1112;emospace1;[-0.6523535156249997, -0.48028015136718755];2.2501134599515353
1555497962.0101194;con;p-s-;420;3005;emospace1;[-0.5904718017578126, 0.5746899414062498];1.3834760287336394
1555497979.4841194;con;p-s-;501;3195;emospace1;[-0.6709411621093753, 0.6911004638671875];1.0166191815751517
1555497996.9601192;con;p0s0;425;7560;emospace1;[-0.0020172119140625293, -0.8865289306640626];3.6335990937623137
1555498014.4241192;con;p-s-;134;8230;emospace1;[-0.8597534179687498, -0.029709472656250152];2.917480396641622
1555498031.8931193;inc;p-s+;820;6821;emospace1;[0.6399877929687502, -0.6136322021484374];1.0001713905621727
1555498049.3631196;inc;p+s-;106;7405;emospace1;[-0.6016125488281245, -0.6785034179687501];5.117029738514248
1555498066.8301196;con;p0s0;382;7079;emospace1;[0.009625854492187547, -0.8993261718749986];4.966906013138214
1555498084.2931194;inc;p+s-;699;8380;emospace1;[-0.6817535400390621, 0.6138189697265629];6.3834658233408845
1555498101.7591193;con;p+s+;110;8380;emospace1;[0.003806152343749973, 0.0018829345703127009];1.8669432928363676
1555498119.2351193;con;p0s0;358;2115;emospace1;[-0.6376654052734375, 0.6355603027343754];3.883464022390399
1555498136.7061195;inc;p+s-;422;4800;emospace1;[0.641260986328125, -0.6595031738281247];1.5167899718217086
1555498154.1731193;inc;p-s+;808;3010;emospace1;[-0.34807739257812514, 1.0];2.06709445271008
1555498171.6401193;con;p-s-;625;6250;emospace1;[-0.8798449707031251, -0.008565673828125016];2.566883141051221
1555498189.1081192;con;p0s0;132;7249;emospace1;[0.0028521728515625037, 0.007105712890625307];7.966928525032927
1555498206.5701196;inc;p+s-;255;9156;emospace1;[-0.6405572509765622, -0.6682348632812503];1.2835082057354157
1555498224.0361192;con;p+s+;352;8186;emospace1;[0.6491918945312499, -0.6468060302734377];1.4003827622509561
1555498241.5041196;con;p+s+;817;8470;emospace1;[0.8753167724609375, -0.0024249267578124994];2.7669841744373116
1555498258.9701195;inc;p-s+;360;6230;emospace1;[-0.6348016357421874, 0.6380535888671875];1.6001953432205482
1555498276.4381196;inc;p-s+;201;9163;emospace1;[-0.00030883789062493075, 0.002237548828125024];5.150361150832396
1555498293.9011192;inc;p+s-;713;7501;emospace1;[0.0, -0.8703375244140626];1.6835331789316115
1555498311.3671193;con;p+s+;220;5623;emospace1;[0.8888659667968751, 0.0017187500000000076];4.483459459977894
1555498328.8381195;con;p-s-;288;9325;emospace1;[-0.6470574951171877, 0.6451171875000006];4.867014730583833
1555498346.3011193;inc;p-s+;205;9253;emospace1;[-0.6308459472656248, -0.6620776367187501];1.7333712133477093
1555498363.7691193;inc;p+s-;290;4697;emospace1;[-0.6310034179687498, 0.6320104980468751];3.283581144276468
1555498381.2381196;con;p0s0;130;7092;emospace1;[-0.8690887451171883, -0.014355468749999902];4.017069119323423
1555498398.7141194;con;p+s+;367;5470;emospace1;[0.8900781250000005, -0.0014007568359374828];4.333586066877615
1555498416.1791193;inc;p+s-;420;8178;emospace1;[-0.8798785400390651, -0.006256103515625272];4.350085185011267
1555498433.6451194;inc;p-s+;210;3102;emospace1;[-0.6334655761718752, 0.6195446777343749];1.1494270572584355
1555498451.1121194;inc;p-s+;378;3120;emospace1;[-0.6432373046875001, 0.6435974121093749];1.1002187555895944
1555498468.5791194;inc;p-s+;110;6213;emospace1;[-0.11709472656249995, -0.870206298828125];4.200213893020191
1555498486.0461195;inc;p-s+;813;9423;emospace1;[-0.8787500000000003, -0.0322308349609375];0.7844606089875015
1555498503.5111196;con;p-s-;711;3261;emospace1;[-0.6495349121093748, 0.6505249023437505];2.650254894686441
