TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1557139420.396006;inc;p-s+;215;3101;emospace1;[-0.6418878173828125, 0.6238562011718747];7.3242344708996825
1557139437.9140062;con;p+s+;808;8341;emospace1;[0.4736993408203126, 0.7242211914062497];1.3848788792729465
1557139455.4140062;con;p+s+;215;4651;emospace1;[0.8653784179687506, 1.0];3.97082981145104
1557139472.897006;inc;p+s-;703;4611;emospace1;[0.9004492187500002, 0.2351708984375];6.156401280843056
1557139490.416006;con;p-s-;423;2683;emospace1;[-0.49376037597656247, 0.8526580810546881];4.387968130169611
1557139507.8980062;inc;p+s-;255;9156;emospace1;[-0.4954736328124999, -0.21673095703125006];5.806018636358203
1557139525.381006;inc;p+s-;625;5470;emospace1;[-0.7372833251953126, 1.0];2.0527033646776545
1557139542.864006;con;p+s+;353;4660;emospace1;[0.5307794189453123, 0.8556274414062498];6.490073395221771
1557139560.364006;inc;p+s-;624;4652;emospace1;[-0.007439575195312495, 1.0];1.7686618729057955
1557139577.8480062;con;p+s+;355;8178;emospace1;[0.5007775878906253, 0.9629705810546869];1.4683387802433572
1557139595.3490062;inc;p+s-;422;4800;emospace1;[-0.009947509765625012, 0.4776800537109377];8.709248722518169
1557139612.8310065;con;p-s-;291;1525;emospace1;[-0.3372045898437499, 0.6131280517578125];1.3858655065268977
1557139630.337006;con;p-s-;289;6263;emospace1;[-0.47858398437500016, 0.9425415039062499];2.0690359928357793
1557139647.817006;inc;p-s+;353;6370;emospace1;[0.0, 0.16820556640625003];1.3348208282513951
1557139665.3200061;inc;p+s-;277;4647;emospace1;[0.0, 0.8625531005859374];5.3059997262535035
1557139682.801006;inc;p-s+;813;9423;emospace1;[-0.10602050781250001, 0.5832879638671876];5.2888569651604485
1557139700.2990062;inc;p-s+;610;3063;emospace1;[-1.0, 0.17781982421874998];3.754030553927805
1557139717.8000062;inc;p+s-;134;4660;emospace1;[0.7745593261718752, -0.13319702148437504];3.053293780196327
1557139735.284006;con;p+s+;352;8186;emospace1;[0.6103637695312497, 0.379493408203125];2.969862994783398
1557139752.784006;con;p0s0;225;4279;emospace1;[0, 0];nan
1557139770.268006;inc;p-s+;808;3010;emospace1;[-0.837813720703125, 0.0];1.2347665592496924
1557139787.7670062;inc;p-s+;817;1525;emospace1;[0.0, 0.5153210449218754];1.9358881386215216
1557139805.2500062;inc;p-s+;360;6230;emospace1;[-0.7074688720703125, 0.6533618164062504];5.388924741380833
1557139822.769006;con;p+s+;815;8370;emospace1;[1.0, 0.5589074707031253];1.6851872640745569
1557139840.2640061;inc;p+s-;293;2300;emospace1;[0.15872314453125003, 0.009088745117187498];5.255502840716872
1557139857.7510061;con;p-s-;134;8230;emospace1;[-0.27666503906249995, 0.0];1.752046193485512
1557139875.2370062;con;p+s+;813;8034;emospace1;[0.28110412597656254, 0.0];4.721586515834133
1557139892.7340062;con;p-s-;713;6510;emospace1;[-0.43440490722656244, 0.7280487060546877];7.8750903482814465
1557139910.2200062;inc;p-s+;378;3120;emospace1;[-1.0, 0.18845886230468759];1.952292805273828
1557139927.7200062;con;p+s+;110;8380;emospace1;[0.45078063964843756, 0.2601605224609375];2.1356613974512584
1557139945.2030065;inc;p+s-;420;8178;emospace1;[0.0, 0.6079791259765628];4.154383002276518
1557139962.715006;con;p0s0;358;2115;emospace1;[0.2204693603515625, -0.5418707275390622];3.487021964538144
1557139980.2040062;inc;p+s-;713;7501;emospace1;[-0.21655212402343765, 0.22705078125];5.906099319476198
1557139997.6870062;con;p+s+;365;8193;emospace1;[-0.044765624999999996, 0.24124572753906262];7.958348541460509
1557140015.1710062;inc;p+s-;709;8193;emospace1;[0.0, 0.4637872314453123];6.123081674846617
1557140032.6710062;con;p0s0;373;9402;emospace1;[0.0, 0.22836425781250003];3.5036835684986727
1557140050.156006;con;p-s-;711;3261;emospace1;[-0.8082592773437498, 0.6360772705078128];5.589229884451925
1557140067.659006;inc;p-s+;366;6263;emospace1;[0.0, 0.30209777832031254];6.923809083575179
1557140085.141006;inc;p-s+;205;9253;emospace1;[-0.5474945068359374, 0.30103332519531256];3.8206961800387944
1557140102.6430066;con;p0s0;152;9468;emospace1;[0.45570312500000004, -0.1506317138671875];4.104303339705439
1557140120.1220062;inc;p-s+;311;8230;emospace1;[-0.40181152343750015, 0.29808288574218744];5.856226767584303
1557140137.623006;con;p+s+;366;7501;emospace1;[0.0, 0.38547180175781265];1.1680279941592744
1557140155.1140065;con;p+s+;202;4668;emospace1;[0.48598876953125014, 0.9604766845703124];3.1867429954563704
1557140172.6280062;con;p0s0;361;7632;emospace1;[0.0, -0.182850341796875];4.638240975977169
1557140190.140006;con;p-s-;625;6250;emospace1;[-0.2793548583984374, 0.5464099121093752];8.57553416545852
1557140207.624006;inc;p+s-;312;8370;emospace1;[0.33930236816406234, 0.5665716552734376];2.7362826694588875
1557140225.105006;inc;p-s+;110;6213;emospace1;[-0.5157891845703125, 0.5437310791015625];4.571448081855124
1557140242.5900064;inc;p-s+;109;3261;emospace1;[-1.0, 0.0];1.2681050753526506
1557140260.0900064;con;p0s0;104;2810;emospace1;[-0.2657873535156251, 0.43658142089843754];2.3527103884316602
1557140277.5730062;inc;p-s+;820;6821;emospace1;[-0.008543090820312484, 0.0];3.7206052914661996
1557140295.0830061;inc;p+s-;288;4668;emospace1;[-0.218310546875, 0.33857788085937485];7.457702596268064
