TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1554902640.8863013;con;p+s+;205;9156;emospace1;[0.6207763671875003, 0.6222833251953126];3.201091866769275
1554902658.3533006;con;p+s+;220;5623;emospace1;[0.6372155761718752, 0.6265710449218752];4.450398644228699
1554902675.8363006;con;p+s+;355;8178;emospace1;[0.8596588134765627, -0.0084124755859375];2.7002523155970266
1554902693.302299;inc;p-s+;815;9622;emospace1;[0.0, 0.8523455810546878];1.2827387438010192
1554902710.7712984;inc;p+s-;713;7501;emospace1;[-0.8617199707031257, 0.0];3.350161576832761
1554902728.2402976;con;p+s+;352;8186;emospace1;[0.020572509765624962, -0.8945928955078122];5.667009450877231
1554902745.7072964;con;p0s0;373;9402;emospace1;[-0.65297119140625, -0.6793469238281248];4.283731077081029
1554902763.1722956;con;p0s0;377;6010;emospace1;[-0.6440057373046875, 0.6476947021484377];4.400331438111607
1554902780.6372945;con;p+s+;215;4651;emospace1;[0.8636248779296877, 0.0];2.4002320847212104
1554902798.113294;con;p0s0;705;2309;emospace1;[0.6168841552734378, 0.6136029052734375];2.333626891089807
1554902815.5892935;inc;p-s+;367;9429;emospace1;[-0.6401464843750003, -0.6610858154296869];9.001263679103431
1554902833.0612931;con;p-s-;709;9163;emospace1;[-0.6731298828125, 0.6423480224609374];2.1669686289424135
1554902850.526292;inc;p+s-;295;5623;emospace1;[-0.009532470703125, -0.9060046386718751];3.2172096284521103
1554902867.9962912;inc;p-s+;415;9325;emospace1;[-0.0012945556640624693, 0.886014404296875];8.050220888708282
1554902885.4762912;inc;p+s-;699;8380;emospace1;[0.9041204833984374, -0.0035461425781249936];4.067000506071054
1554902902.9442902;inc;p+s-;289;8186;emospace1;[-0.896177368164063, -0.0036773681640624983];7.717818655746669
1554902920.4212894;inc;p+s-;293;2300;emospace1;[0.0041265869140625, -0.8846221923828127];4.199670903144579
1554902937.8952892;inc;p-s+;610;3063;emospace1;[-0.6387530517578126, 0.6565667724609375];1.3670147337179515
1554902955.3672886;inc;p+s-;277;4647;emospace1;[-0.887815551757813, 0.0];1.9168691254672012
1554902972.8462882;con;p-s-;423;2683;emospace1;[-0.8952960205078119, 0.012825927734374819];6.017198942714458
1554902990.3112874;inc;p-s+;378;3120;emospace1;[-0.6440142822265624, -0.6544293212890626];1.8501576747330546
1554903007.7792866;con;p0s0;104;2810;emospace1;[0.6350726318359371, -0.6579046630859373];2.4668603907739453
1554903025.2492855;con;p-s-;501;3195;emospace1;[0.008693237304687483, -0.8886914062499998];6.766960764714895
1554903042.7122846;inc;p+s-;276;8341;emospace1;[-0.009102783203124755, 0.9014392089843746];6.500334379696142
1554903060.1802833;con;p0s0;170;1112;emospace1;[0.0, -0.9247338867187501];1.3669162808073452
1554903077.6492825;con;p-s-;624;9902;emospace1;[-0.6096679687499995, -0.6678576660156252];5.117041297991818
1554903095.1142814;con;p0s0;425;7560;emospace1;[0.6486456298828123, -0.6483087158203122];7.267016294554196
1554903112.5812805;inc;p+s-;260;4490;emospace1;[-0.6425048828125002, 0.6424871826171876];2.4836913357248704
1554903130.0482798;inc;p+s-;703;4611;emospace1;[0.6313708496093752, -0.6374395751953125];4.050243100642547
1554903147.5222793;inc;p+s-;241;8001;emospace1;[0.020499267578125004, -0.8905371093750003];2.7837283756307443
1554903164.9992788;inc;p-s+;200;3005;emospace1;[-0.6526629638671876, 0.6412542724609377];2.416927957085136
1554903182.4712784;con;p-s-;289;6263;emospace1;[-0.4701696777343751, 0.4812585449218751];2.0836882740804867
1554903199.9482775;inc;p-s+;110;6213;emospace1;[-0.5278143310546876, -0.49696655273437484];2.4340554614063876
1554903217.4152768;con;p-s-;241;3010;emospace1;[-0.6365716552734375, 0.3559442138671875];3.350172082478821
1554903234.8832755;con;p0s0;322;9635;emospace1;[0.0, -0.8904504394531252];2.2837484864357975
1554903252.3662758;inc;p+s-;624;4652;emospace1;[0.011079711914062505, -0.8483923339843751];6.050423497588781
1554903269.835275;inc;p-s+;216;3015;emospace1;[-0.657344970703125, 0.6353186035156251];1.5168033301088144
