TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1554205184.2611089;con;p0s0;373;9402;emospace1;[-0.6850347900390621, -0.6936822509765633];4.917034214187879
1554205201.728108;con;p-s-;711;3261;emospace1;[-0.6447821044921879, 0.5837512207031251];4.73360443902493
1554205219.194107;inc;p+s-;134;4660;emospace1;[-0.6680169677734369, 0.03537170410156273];7.800282872016396
1554205236.660106;con;p0s0;104;2810;emospace1;[0.6449237060546872, -0.582364501953125];4.483577574588708
1554205254.1271052;con;p+s+;353;4660;emospace1;[0.8956140136718751, 0.005894165039062516];4.150181507542584
1554205271.5951042;inc;p-s+;808;3010;emospace1;[-0.836416625976563, 0.0];1.9501822279271437
1554205289.0641036;con;p+s+;808;8341;emospace1;[0.8706152343750002, 0.013513793945312533];4.46689010674163
1554205306.5291026;con;p+s+;352;8186;emospace1;[0.6335913085937497, -0.6376507568359375];3.983987895095197
1554205323.9951015;inc;p+s-;291;5621;emospace1;[-0.8287298583984382, -0.013529052734375033];6.200838530625333
1554205341.4641006;inc;p+s-;699;8380;emospace1;[0.6128540039062502, -0.6702923583984373];2.7167861008492764
1554205358.9360998;inc;p-s+;415;9325;emospace1;[-0.8950207519531251, -0.04037170410156258];2.7166204118111636
1554205376.4190998;con;p-s-;283;9184;emospace1;[-0.6273468017578124, -0.6963281249999997];2.2335206940188073
1554205393.8870988;inc;p-s+;366;6263;emospace1;[-0.898734130859375, -0.028574218749999623];6.350353680067201
1554205411.3640985;con;p0s0;723;9926;emospace1;[0.00779418945312512, -0.9328851318359375];7.100840391627571
1554205428.8330975;inc;p+s-;711;8130;emospace1;[-0.0226458740234374, 0.8642449951171874];5.583707484402112
1554205446.3160975;con;p0s0;425;7560;emospace1;[0.0, -0.8887017822265626];2.5668714367093344
1554205463.7820966;con;p-s-;719;6821;emospace1;[-0.7079742431640627, 0.6303234863281255];1.583548999235063
1554205481.2510958;con;p-s-;624;9902;emospace1;[-0.6967254638671879, 0.6551635742187497];1.1336189068024396
1554205498.717095;inc;p+s-;312;8370;emospace1;[0.6712176513671873, -0.6544232177734375];5.383684792206623
1554205516.1890945;con;p-s-;289;6263;emospace1;[-0.8628259277343754, -0.036611938476562494];1.6002283627203724
1554205533.651093;inc;p-s+;815;9622;emospace1;[0.0, -0.8780688476562503];4.450302292450942
1554205551.117092;inc;p-s+;820;6821;emospace1;[-0.6816735839843747, -0.6788714599609375];8.350224310543126
1554205568.5920913;con;p0s0;728;2525;emospace1;[0.0, -0.9069573974609375];1.4336211279915005
1554205586.0680912;con;p-s-;255;3063;emospace1;[-0.685634765625, 0.6448272705078124];2.7166339190662256
1554205603.5350902;inc;p+s-;709;8193;emospace1;[0.6567285156249999, -0.6601647949218751];5.0832830563158495
1554205621.0130901;inc;p-s+;352;6231;emospace1;[0.005859985351561805, -0.9141009521484369];7.467385673062381
1554205638.4870894;con;p0s0;724;6570;emospace1;[0.6506695556640625, -0.6643328857421875];2.750218067190872
1554205655.9580884;con;p0s0;152;9468;emospace1;[-0.6701660156250001, -0.6072137451171874];3.6002998011135787
1554205673.4230876;inc;p+s-;310;8470;emospace1;[0.61829833984375, -0.6559539794921876];5.166941914583731
1554205690.8920867;con;p+s+;110;8380;emospace1;[0.6329626464843747, 0.6386895751953131];2.983760672985227
1554205708.3600855;con;p0s0;382;7079;emospace1;[0.053558349609374944, -0.8716577148437501];2.7002445114012517
1554205725.8220847;con;p0s0;322;9635;emospace1;[-0.5662579345703131, -0.662698974609375];2.1668815821612952
1554205743.2880838;inc;p-s+;360;6230;emospace1;[-0.6481097412109381, -0.6502178955078127];6.1669437155542255
1554205760.7700837;inc;p+s-;293;2300;emospace1;[0.8501495361328125, -0.02447021484374996];2.6331281430611853
1554205778.2400827;inc;p+s-;422;4800;emospace1;[0.9018316650390629, 0.007672729492187586];8.46705729659152
1554205795.7180822;con;p-s-;502;6231;emospace1;[-0.8348846435546879, 0.0];3.16688428361158
1554205813.200082;con;p+s+;202;4668;emospace1;[0.8317205810546883, -0.020156250000000098];1.7503012118722836
1554205830.675082;con;p-s-;241;3010;emospace1;[-0.9138500976562495, -0.00036499023437502366];7.183780663726793
1554205848.142081;con;p0s0;377;6010;emospace1;[-0.5945355224609372, -0.6304473876953128];1.0836804698847118
1554205865.60908;inc;p-s+;215;3101;emospace1;[-0.8531848144531256, 0.03578552246093751];1.983467415389896
1554205883.0800788;inc;p-s+;813;9423;emospace1;[-0.8688262939453125, 0.03067565917968739];2.6669308086165984
1554205900.555079;inc;p-s+;204;3053;emospace1;[-0.6718804931640628, 0.6160992431640627];1.7835422756215848
1554205918.026078;con;p+s+;815;8370;emospace1;[0.8549877929687498, 0.004148559570312651];5.050161156603281
1554205935.4960773;con;p0s0;170;1112;emospace1;[0.029035034179687294, -0.8992828369140626];3.317028270990704
1554205952.9620767;inc;p+s-;424;4651;emospace1;[0.015360717773437418, -0.009175415039062499];7.166973731680628
1554205970.4290752;inc;p-s+;355;3150;emospace1;[-0.811421508789063, 0.0];1.6169593539598281
1554205987.8940744;inc;p-s+;365;6510;emospace1;[-0.8887603759765625, -0.006300048828125203];3.4834494057104166
1554206005.3670738;inc;p+s-;106;7405;emospace1;[-0.03341552734375, -0.9012622070312502];8.333419479626173
1554206022.8300724;con;p+s+;205;9156;emospace1;[0.0, 0.0];0.0003196717916580383
1554206040.2970715;inc;p-s+;210;3102;emospace1;[-0.6403302001953124, 0.6022656250000007];3.0002857535619114
1554206057.7660706;inc;p+s-;703;4611;emospace1;[0.02198425292968722, -0.008364257812499887];3.5836858727889194
1554206075.2340698;inc;p+s-;277;4647;emospace1;[-0.6407110595703129, 0.6242395019531252];4.7669112381008745
1554206092.6980686;inc;p-s+;220;2683;emospace1;[-0.9157958984374995, 0.01993103027343751];3.1339391789151705
1554206110.1710682;inc;p-s+;201;9163;emospace1;[-0.9273498535156248, 0.004174194335937473];2.6170458004125976
1554206127.653068;inc;p-s+;601;3195;emospace1;[-0.9212823486328126, 0.016213378906250187];5.283530269167386
1554206145.1150668;con;p+s+;215;4651;emospace1;[-0.022042236328125075, 0.0026586914062499117];3.016821639947011
1554206162.5840662;inc;p-s+;367;9429;emospace1;[-0.5816870117187496, -0.65521484375];2.083494069713197
1554206180.0520651;con;p0s0;368;7595;emospace1;[0, 0];nan
1554206197.5240645;con;p0s0;130;7092;emospace1;[0.0, -0.8409283447265625];1.1503030728708836
1554206215.0070643;inc;p-s+;716;9184;emospace1;[-0.6672027587890628, -0.657119140625];1.8168022495301557
1554206936.422327;con;p+s+;201;4800;emoscale1;4.0;0.4001210250389704
1554206953.888326;inc;p-s+;110;6213;emoscale1;2.0;1.2501715421858535
1554206971.353325;inc;p+s-;289;8186;emoscale1;2.0;0.7334006294986466
1554206988.8233242;con;p-s-;501;3195;emoscale1;2.0;0.21670205568443635
1554207006.2883232;inc;p-s+;311;8230;emoscale1;2.0;0.00020531033442239277
1554207023.7593224;con;p+s+;813;8034;emoscale1;4.0;1.5500651049878797
1554207041.2233214;inc;p+s-;624;4652;emoscale1;4.0;1.5001215653282998
1554207058.6993208;inc;p+s-;241;8001;emoscale1;3;nan
1554207076.1793206;con;p0s0;361;7632;emoscale1;3.0;1.8169115082455392
1554207093.6873221;con;p0s0;358;2115;emoscale1;2.0;0.31671850452403305
1554207111.1653216;con;p0s0;705;2309;emoscale1;3;nan
1554207128.6413212;con;p-s-;420;3005;emoscale1;1.0;0.3334894172148779
1554207146.1113205;con;p+s+;366;7501;emoscale1;3;nan
1554207163.5793195;inc;p-s+;351;6250;emoscale1;2.0;1.5334904977935366
1554207181.0443187;con;p-s-;291;1525;emoscale1;1.0;1.51641221992395
1554207198.5123177;inc;p+s-;295;5623;emoscale1;4.0;1.3666233233743696
1554207215.990317;con;p-s-;277;3053;emoscale1;1.0;1.26675785567204
1554207233.4613163;inc;p+s-;501;4656;emoscale1;2.0;0.516739695911383
