TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1557996749.6462605;con;p-s-;420;3005;emospace1;[-0.64912841796875, -0.6680749511718751];7.566921462065693
1557996767.1182597;con;p-s-;283;9184;emospace1;[-0.6570434570312502, -0.669505615234375];4.234135519614938
1557996784.6022599;con;p0s0;382;7079;emospace1;[0.0, -0.8861657714843754];2.1337714861674613
1557996802.0802596;con;p+s+;716;4652;emospace1;[0.9192694091796877, 0.0237530517578125];6.083569508837172
1557996819.5662596;inc;p+s-;283;4659;emospace1;[-0.0337530517578125, 0.8585980224609382];1.483705240965719
1557996837.0322587;con;p+s+;813;8034;emospace1;[0.6443615722656246, 0.5910845947265629];5.450344913287154
1557996854.5002575;con;p0s0;152;9468;emospace1;[-0.6891760253906244, 0.6295318603515627];5.966991759421035
1557996871.965257;con;p0s0;104;2810;emospace1;[-0.839220581054688, 0.0];1.0335509289634501
1557996889.4342556;inc;p-s+;808;3010;emospace1;[-0.6035852050781244, -0.6488153076171873];3.383566327146582
1557996906.900255;inc;p-s+;351;6250;emospace1;[0.0, -0.9120355224609377];1.9669008110913637
1557996924.3662539;inc;p+s-;713;7501;emospace1;[-0.667119140625001, -0.666561279296875];5.049926130745007
1557996941.832253;con;p0s0;322;9635;emospace1;[-0.9153179931640626, 0.046413574218749885];3.7169042629247997
1557996959.3072526;con;p0s0;705;2309;emospace1;[-0.007031860351562501, -0.9061627197265627];1.5836574555714833
1557996976.7842524;con;p+s+;365;8193;emospace1;[0.8675933837890626, 0.041419677734375014];2.7169261745693802
1557996994.2612514;con;p0s0;130;7092;emospace1;[0.6591906738281247, 0.5764080810546877];1.0001996060709644
1557997011.7382512;inc;p-s+;201;9163;emospace1;[-0.6818756103515629, -0.62410888671875];1.0668509245815585
1557997029.2042506;con;p+s+;366;7501;emospace1;[0.665858154296875, 0.6345629882812505];3.0669340687636577
1557997046.68725;con;p+s+;367;5470;emospace1;[0.628236083984375, 0.6650152587890625];1.0669181603107063
1557997064.1562493;con;p0s0;132;7249;emospace1;[-0.011719970703125002, -0.8926861572265633];3.3170987062521817
1557997081.6182482;con;p0s0;377;6010;emospace1;[-0.6552301025390628, 0.6577642822265629];2.1668874840097487
1557997099.0882473;inc;p-s+;815;9622;emospace1;[0.630941162109375, 0.61750244140625];1.316816256158745
1557997116.5572467;inc;p+s-;291;5621;emospace1;[0.6155340576171876, 0.5993780517578124];1.0001972047948584
1557997134.0252454;con;p0s0;728;2525;emospace1;[-0.6675158691406248, -0.6428851318359377];2.466847382699598
1557997151.4872446;con;p-s-;134;8230;emospace1;[-0.6429840087890627, 0.59658203125];1.5503499559663396
1557997168.9542437;inc;p+s-;310;8470;emospace1;[0.6358477783203123, 0.6289080810546873];1.383603246765233
1557997186.4222429;inc;p+s-;312;8370;emospace1;[-0.8884155273437501, 0.0];5.0002410280822005
1557997203.8882418;inc;p-s+;360;6230;emospace1;[-0.6418908691406253, 0.6548675537109375];2.3002525542069634
1557997221.360241;inc;p-s+;601;3195;emospace1;[-0.6651690673828123, -0.6258563232421879];1.6836742044724815
1557997238.8342404;inc;p+s-;719;5215;emospace1;[0.6160137939453126, -0.61616943359375];2.416850114150293
1557997256.30824;inc;p-s+;210;3102;emospace1;[-0.6476770019531247, -0.570689086914063];1.7169363799921484
1557997273.7872398;inc;p+s-;293;2300;emospace1;[0.6606066894531252, -0.6521618652343752];3.3337038302151996
1557997291.2602394;con;p+s+;817;8470;emospace1;[0.5906219482421877, 0.6277008056640626];1.2335120883235504
1557997308.7272382;con;p0s0;425;7560;emospace1;[0.00822570800781251, -0.9045227050781252];4.9838232036509
1557997326.1932368;inc;p-s+;216;3015;emospace1;[-0.6417895507812503, -0.6810913085937503];2.3001480986995375
1557997343.6592364;con;p0s0;373;9402;emospace1;[-0.6343817138671874, -0.6977569580078125];1.0501758634545695
1557997361.1272352;con;p0s0;120;1945;emospace1;[-0.008594970703125001, -0.8696496582031248];2.3834864847176505
1557997378.593234;inc;p+s-;709;8193;emospace1;[0.9242565917968749, -0.010989379882812515];4.1668838820942256
1557997396.069234;con;p-s-;502;6231;emospace1;[-0.6526397705078125, 0.6800128173828128];2.1336202057773335
1557997413.5432336;inc;p-s+;817;1525;emospace1;[-0.681783447265625, 0.6638580322265621];5.200248111847031
1557997431.0142324;con;p+s+;110;8380;emospace1;[0.6557702636718749, 0.6404833984375001];2.516966516006505
1557997448.4802315;inc;p+s-;134;4660;emospace1;[0.6617718505859378, 0.5671936035156252];2.466828772810004
1557997465.9462304;con;p-s-;423;2683;emospace1;[-0.5861346435546878, -0.6093463134765624];1.7170480393288017
1557997483.4112296;con;p-s-;106;6213;emospace1;[-0.6649554443359375, 0.6128167724609375];1.9002738055005466
1557997500.8972294;con;p-s-;711;3261;emospace1;[-0.687808837890625, -0.6588525390624997];2.90010541601805
1557997518.3642287;con;p+s+;815;8370;emospace1;[0.929498291015626, -0.09093688964843749];3.3171290223626784
1557997535.8312275;inc;p-s+;353;6370;emospace1;[0.0, -0.8193402099609376];0.9834194891163861
1557997553.2992268;inc;p+s-;422;4800;emospace1;[0.6748321533203112, 0.6490875244140628];2.9845573937991503
1557997570.7672255;inc;p+s-;703;4611;emospace1;[0.6425146484375005, 0.599237060546875];1.5834659538077176
1557997588.2342248;inc;p+s-;295;5623;emospace1;[0.017632446289062947, -0.9380676269531255];7.233574221340859
1557997605.6992238;inc;p-s+;378;3120;emospace1;[-0.6242291259765628, -0.6739794921874998];2.1827719250013615
1557997623.167223;inc;p-s+;205;9253;emospace1;[-0.6661254882812507, 0.6725567626953137];4.900286712359048
1557997640.633222;con;p+s+;205;9156;emospace1;[0.8819335937500001, -0.03280456542968765];3.1501604952873095
1557997658.1092215;inc;p-s+;204;3053;emospace1;[-0.6157928466796877, 0.693922119140625];0.9335035637941473
1557997675.5842214;con;p+s+;808;8341;emospace1;[0.6018902587890627, 0.5964068603515624];0.7501289185074711
1557997693.0522199;con;p-s-;625;6250;emospace1;[-0.6620367431640628, 0.64610107421875];1.3001613057176655
1557997710.5202193;con;p+s+;352;8186;emospace1;[0.89521484375, 0.044849853515625];5.151086487359862
1557997727.9862182;inc;p+s-;699;8380;emospace1;[0.6688616943359372, 0.6129888916015623];3.350294846682118
1557997745.452217;con;p-s-;719;6821;emospace1;[-0.6468780517578125, 0.5835968017578126];1.0844519777811001
1557997762.9342172;con;p0s0;358;2115;emospace1;[-0.8500000000000001, 0.0];0.7837044605503252
1557997780.4072163;inc;p-s+;366;6263;emospace1;[-0.836720581054688, 0.0];0.8169894481925439
1557998486.5356052;con;p+s+;355;8178;emoscale1;5.0;1.0334392696277064
1557998504.003604;inc;p-s+;311;8230;emoscale1;2.0;0.2834280136466987
1557998521.4716034;con;p-s-;260;3102;emoscale1;1.0;0.8334402901709836
1557998538.937602;con;p0s0;225;4279;emoscale1;3.0;7.116752742407698
