TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1558002053.955268;inc;p+s-;290;4697;emoscale1;3;nan
1558002071.4182673;con;p+s+;366;7501;emoscale1;4.0;0.6166777025300689
1558002088.885266;inc;p+s-;260;4490;emoscale1;3;nan
1558002106.353265;inc;p+s-;501;4656;emoscale1;2.0;1.6835553413093294
1558002123.8232644;inc;p-s+;201;9163;emoscale1;3;nan
1558002141.2862632;con;p-s-;711;3261;emoscale1;1.0;3.333605978215928
1558002158.7532625;inc;p+s-;624;4652;emoscale1;3;nan
1558002176.2772644;con;p0s0;130;7092;emoscale1;2.0;3.8334381890545046
1558002193.7552645;inc;p+s-;134;4660;emoscale1;3;nan
1558002211.2212634;inc;p-s+;817;1525;emoscale1;2.0;0.933285948152843
1558002228.6872625;con;p-s-;291;1525;emoscale1;2.0;0.5167146821822826
1558002246.1572616;inc;p-s+;205;9253;emoscale1;2.0;1.850036109188295
1558002263.6252608;inc;p-s+;355;3150;emoscale1;2.0;0.5001455773599446
1558002281.0912595;inc;p-s+;210;3102;emoscale1;2.0;1.4667780458530615
1558002298.561259;inc;p+s-;277;4647;emoscale1;2.0;6.233465563600475
1558002316.029258;inc;p-s+;716;9184;emoscale1;2.0;0.45011799270105257
1558002333.5012574;inc;p+s-;288;4668;emoscale1;3;nan
1558002350.976257;inc;p+s-;711;8130;emoscale1;3;nan
1558002368.4472563;con;p0s0;728;2525;emoscale1;2.0;1.5166588525153202
1558002385.9082546;con;p-s-;255;3063;emoscale1;1.0;1.6501043654607201
1558002403.392255;inc;p-s+;813;9423;emoscale1;2.0;0.3500820335921162
1558002420.8602538;inc;p+s-;423;5270;emoscale1;3;nan
1558002438.3292534;con;p0s0;368;7595;emoscale1;2.0;0.9833972773139976
1558002455.7952526;inc;p-s+;311;8230;emoscale1;3;nan
1558002473.2712517;inc;p-s+;204;3053;emoscale1;2.0;0.9500417521867348
1558002490.7552516;con;p-s-;502;6231;emoscale1;3;nan
1558002508.2282512;con;p+s+;716;4652;emoscale1;3;nan
1558002525.6952505;con;p-s-;134;8230;emoscale1;2.0;1.1667575149440381
1558002543.1652493;con;p0s0;377;6010;emoscale1;2.0;0.5667995973071811
1558002560.6832516;con;p0s0;104;2810;emoscale1;3;nan
1558002578.1652513;inc;p+s-;502;8034;emoscale1;4.0;0.48348342309145664
1558002595.6412508;inc;p-s+;352;6231;emoscale1;3.0;6.866826731726178
1558002613.1172507;con;p+s+;365;8193;emoscale1;4.0;0.31683276493276935
1558002630.5982502;inc;p+s-;293;2300;emoscale1;3;nan
1558002648.0682495;inc;p+s-;255;9156;emoscale1;3;nan
1558002665.5372488;con;p-s-;501;3195;emoscale1;2.0;0.3502258099942992
1558002683.0002475;inc;p+s-;291;5621;emoscale1;4.0;0.6002001463584747
1558002700.4842474;con;p+s+;808;8341;emoscale1;4.0;1.600121804725859
1558002717.9562466;con;p-s-;289;6263;emoscale1;2.0;0.300136992798798
1558002735.4362466;con;p+s+;415;4490;emoscale1;3;nan
1558002752.9022455;con;p-s-;719;6821;emoscale1;2.0;1.7835420742576389
1558002770.3672447;inc;p-s+;365;6510;emoscale1;2.0;1.4834281937419291
1558002787.8482444;con;p-s-;277;3053;emoscale1;1.0;0.9001426357954188
1558002805.3242445;con;p-s-;709;9163;emoscale1;2.0;0.6499755970326078
1558002822.787243;inc;p+s-;312;8370;emoscale1;3;nan
1558002840.2602422;con;p-s-;288;9325;emoscale1;2.0;0.35020780042395927
1558002857.7402422;con;p0s0;425;7560;emoscale1;3.0;1.6167731532532343
1558002875.225242;con;p-s-;423;2683;emoscale1;2.0;0.5667845893312915
1558002892.688241;con;p+s+;201;4800;emoscale1;4.0;8.266930046627749
1558002910.1542401;inc;p-s+;820;6821;emoscale1;3;nan
1558002927.6272395;inc;p-s+;366;6263;emoscale1;2.0;4.633484233521813
1558002945.0912385;inc;p-s+;815;9622;emoscale1;2.0;0.40009971298786695
1558002962.5572374;con;p0s0;225;4279;emoscale1;3;nan
1558002980.0232365;con;p0s0;724;6570;emoscale1;3;nan
1558002997.501236;con;p+s+;202;4668;emoscale1;4.0;0.5501797655288101
1558003014.9752352;con;p0s0;723;9926;emoscale1;2.0;0.36680512024213385
1558003032.4402347;inc;p-s+;610;3063;emoscale1;2.0;0.7834040008856391
1558003049.9072332;con;p+s+;355;8178;emoscale1;5.0;0.8334156770906702
1558003067.3772323;con;p+s+;360;4656;emoscale1;3;nan
1558003084.8442314;con;p-s-;420;3005;emoscale1;1.0;1.117064007812587
1558003797.108971;con;p+s+;215;4651;emospace1;[0.3099908447265626, 0.0];1.7835195622956235
1558003814.5769699;inc;p+s-;422;4800;emospace1;[0, 0];nan
1558003832.0459692;con;p+s+;205;9156;emospace1;[0, 0];nan
