TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1554724090.6888616;inc;p+s-;312;8370;emoscale1;5.0;1.1179144856141647
1554724108.1888626;inc;p-s+;215;3101;emoscale1;3.0;5.388912251506554
1554724125.6738625;con;p+s+;367;5470;emoscale1;5.0;0.5506744192553015
1554724143.1928644;inc;p-s+;216;3015;emoscale1;2.0;2.519332991749252
1554724160.6768644;con;p+s+;366;7501;emoscale1;5.0;2.3024400478698226
1554724178.1788654;con;p+s+;220;5623;emoscale1;5.0;0.6007189483043476
1554724195.669866;inc;p+s-;288;4668;emoscale1;5.0;1.4182263840702944
1554724213.1668668;inc;p-s+;201;9163;emoscale1;4.0;0.4839117607425578
1554724230.6468663;inc;p-s+;210;3102;emoscale1;2.0;0.8175758727284119
1554724248.1498678;con;p+s+;815;8370;emoscale1;5.0;0.5840266327850259
1554724265.6668696;con;p0s0;373;9402;emoscale1;4.0;4.321148852493934
1554724283.1518698;inc;p+s-;255;9156;emoscale1;1.0;0.6173968560415233
1554724300.6358695;con;p+s+;808;8341;emoscale1;5.0;0.6508280122106953
1554724318.1248698;con;p-s-;289;6263;emoscale1;4.0;1.184627917538819
1554724335.6058698;inc;p+s-;283;4659;emoscale1;5.0;1.0845514662469213
1554724353.1058712;inc;p+s-;625;5470;emoscale1;5.0;0.6674927128151467
1554724370.5928712;con;p-s-;624;9902;emoscale1;5.0;0.8676435142624541
1554724388.096872;con;p-s-;288;9325;emoscale1;1.0;1.0678987721275917
1554724405.5758722;con;p+s+;353;4660;emoscale1;4.0;1.051166835208278
1554724423.077873;con;p-s-;711;3261;emoscale1;2.0;0.3504749915427965
1554724440.577874;con;p-s-;241;3010;emoscale1;4.0;0.8843502375639218
1554724458.064874;inc;p+s-;502;8034;emoscale1;5.0;0.8510205361926637
1554724475.563875;con;p0s0;225;4279;emoscale1;5.0;0.9844272891787114
1554724493.0788767;inc;p+s-;293;2300;emoscale1;4.0;0.3838046929122356
1554724510.5668774;con;p+s+;215;4651;emoscale1;5.0;0.6674449870406534
1554724528.051877;con;p+s+;365;8193;emoscale1;5.0;1.5016177237339434
1554724545.5538785;inc;p-s+;815;9622;emoscale1;5.0;0.9677451791685598
1554724563.0368779;con;p-s-;255;3063;emoscale1;1.0;0.6006967363064177
1554724580.5418794;con;p+s+;200;4697;emoscale1;5.0;0.28372313886575284
1554724598.0248795;inc;p+s-;310;8470;emoscale1;4.0;0.36713068728204235
1554724615.5248804;con;p+s+;110;8380;emoscale1;5.0;1.1846522306695988
1554724633.0148807;con;p0s0;361;7632;emoscale1;3;nan
1554724650.5098813;inc;p+s-;134;4660;emoscale1;5.0;0.8343132125664852
1554724667.9958816;con;p+s+;205;9156;emoscale1;5.0;0.9512746834552672
1554724685.4948823;inc;p+s-;424;4651;emoscale1;4.0;0.9844065779943776
1554724702.9808824;inc;p+s-;711;8130;emoscale1;5.0;0.7842338647096767
1554724720.4868839;inc;p+s-;277;4647;emoscale1;5.0;1.0511758400680264
1554724737.9688838;con;p0s0;322;9635;emoscale1;3;nan
1554724755.4708848;con;p0s0;170;1112;emoscale1;2.0;0.28372013724583667
1554724772.9538846;inc;p+s-;420;8178;emoscale1;5.0;0.7175174311669252
1554724790.4548855;inc;p-s+;311;8230;emoscale1;5.0;0.3337904802392586
1554724807.9508865;con;p-s-;277;3053;emoscale1;1.0;0.6174541870059329
1554724825.4408867;inc;p-s+;610;3063;emoscale1;1.0;1.6517528116964968
1554724842.9248867;con;p-s-;134;8230;emoscale1;4.0;0.4171815197369142
1554724860.4348884;con;p0s0;130;7092;emoscale1;5.0;1.5183130408731813
1554724877.9278886;inc;p-s+;817;1525;emoscale1;5.0;1.0845370584647753
1554724895.4298902;inc;p-s+;820;6821;emoscale1;5.0;0.9343938661259017
1554724912.925891;inc;p+s-;719;5215;emoscale1;2.0;0.6174385785780032
1554724930.414891;inc;p-s+;351;6250;emoscale1;3;nan
1554724947.9148915;con;p-s-;713;6510;emoscale1;5.0;0.7008314190497913
1554724965.4058926;inc;p-s+;366;6263;emoscale1;5.0;1.1012335762534349
1554724982.9018931;inc;p-s+;200;3005;emoscale1;2.0;2.786247052030376
1554725000.3858929;inc;p+s-;624;4652;emoscale1;5.0;0.7675604594041943
1554725017.8978946;inc;p-s+;204;3053;emoscale1;1.0;0.834369943208003
1554725035.3978956;con;p+s+;202;4668;emoscale1;5.0;0.7342505687338416
1554725052.8918962;inc;p-s+;202;9902;emoscale1;4.0;0.4005093150808534
1554725070.374896;inc;p+s-;423;5270;emoscale1;5.0;1.067870857048547
1554725087.8638964;inc;p-s+;601;3195;emoscale1;2.0;0.5840095235435001
1554725105.3438964;inc;p+s-;260;4490;emoscale1;2.0;0.41718602216860745
1554725122.8458974;con;p0s0;425;7560;emoscale1;4.0;0.3170783540190314
1554725835.8496788;con;p-s-;502;6231;emospace1;[0.3928485107421877, -0.6968066406250002];1.0679347915829567
1554725853.3916824;con;p0s0;724;6570;emospace1;[-0.21717041015625002, 0.36648925781250025];5.672843102562183
1554725870.9096842;con;p+s+;201;4800;emospace1;[1.0, 1.0];1.7019273109435744
1554725888.3926842;con;p0s0;720;7046;emospace1;[0.35455261230468765, -0.24633972167968757];2.1190325895040587
1554725905.8796847;con;p-s-;423;2683;emospace1;[0.3028662109375, 0.8174041748046874];7.0574324192530185
1554725923.3636847;inc;p-s+;378;3120;emospace1;[-0.7074670410156245, 0.5538415527343753];2.2691442648174416
1554725940.8656855;inc;p+s-;709;8193;emospace1;[-0.28119873046874994, 1.0];3.570502828577446
1554725958.3506856;con;p0s0;368;7595;emospace1;[0.0013208007812499766, -1.0];1.5684446169398143
1554725975.8506866;inc;p+s-;713;7501;emospace1;[1.0, 1.0];1.9020961221176549
1554725993.3336866;inc;p-s+;360;6230;emospace1;[0.30221496582031254, -0.5645837402343753];0.5841031741219922
1554726010.8366876;con;p+s+;817;8470;emospace1;[0.4647485351562501, 0.9142205810546887];1.2682987081316242
1554726028.3206875;inc;p+s-;501;4656;emospace1;[0.34205566406250004, 1.0];0.901096882425918
1554726045.8256886;con;p-s-;709;9163;emospace1;[-0.36965942382812517, 0.1807666015625002];3.4870601611946768
1554726063.3056884;con;p-s-;291;1525;emospace1;[-0.1384283447265622, -0.7132458496093756];3.0199292637953477
1554726080.8076894;con;p-s-;106;6213;emospace1;[-0.5897137451171874, 0.6764074707031248];1.8688525672696414
1554726098.29669;con;p0s0;152;9468;emospace1;[1.0, 0.3617639160156248];1.7185737016552594
1554726115.799691;con;p-s-;283;9184;emospace1;[-0.85615234375, 0.22963439941406258];3.737307719900855
1554726133.2956915;con;p+s+;813;8034;emospace1;[1.0, 0.6079833984375004];3.35357056346038
1554726150.797693;inc;p-s+;353;6370;emospace1;[0, 0];nan
1554726168.2826931;con;p+s+;415;4490;emospace1;[-0.20078918457031256, -0.3212603759765626];2.5861523808998754
1554726185.787694;con;p0s0;728;2525;emospace1;[0.578583374023438, -5.8593750000233806e-05];4.8718253728839045
1554726203.268694;inc;p-s+;109;3261;emospace1;[-1.0, 0.39290832519531277];4.187736996751482
1554726220.7686949;inc;p+s-;276;8341;emospace1;[-0.6372070312500003, 0.9781268310546876];1.55175050044636
1554726238.2526948;con;p0s0;104;2810;emospace1;[-0.23239318847656232, -0.28377075195312534];3.3205413243704243
1554726255.755696;con;p+s+;716;4652;emospace1;[1.0, 1.0];1.384954013665265
1554726273.2406964;inc;p-s+;813;9423;emospace1;[-0.6070343017578124, 0.5914099121093751];6.5902324845628755
1554726290.7396972;con;p-s-;719;6821;emospace1;[-0.6323474121093751, 0.5506323242187502];1.6184843433948117
1554726308.2256973;con;p0s0;377;6010;emospace1;[0.03232116699218751, -0.6124987792968752];4.805085826854338
1554726325.732699;inc;p-s+;716;9184;emospace1;[0.007714233398437512, -0.7988928222656255];3.7041836295793473
1554726343.2276993;con;p-s-;625;6250;emospace1;[-0.5774615478515625, 0.32031921386718765];2.5531747696913953
1554726360.7146995;inc;p-s+;415;9325;emospace1;[-1.0, 1.0];2.8697776669177983
1554726378.2167006;inc;p+s-;106;7405;emospace1;[-0.09911499023437503, -0.24731933593750002];6.356735772991669
1554726395.6967006;con;p0s0;723;9926;emospace1;[-0.7868762207031248, 0.2547094726562499];1.001203049767355
1554726413.1997015;inc;p-s+;220;2683;emospace1;[0.3197082519531251, 0.2413531494140626];2.3526730787307315
1554726430.6907015;inc;p+s-;241;8001;emospace1;[0.3249603271484378, -0.24187011718749996];5.372410839092481
1554726448.1847026;inc;p-s+;367;9429;emospace1;[-0.1469592285156249, -0.5421771240234374];6.540166343842429
1554726465.6707027;inc;p-s+;808;3010;emospace1;[-0.6615185546875002, 0.6711761474609381];4.521737290309829
1554726483.1747036;inc;p+s-;290;4697;emospace1;[0.32859680175781214, 0.596187744140625];5.405653493453428
1554726500.6557035;inc;p+s-;422;4800;emospace1;[0.3613385009765625, 0.6579479980468748];1.9186077400408976
1554726518.1677053;con;p0s0;358;2115;emospace1;[0.0, -0.9098144531250002];1.0509303074577474
1554726535.6557055;inc;p-s+;110;6213;emospace1;[1.0, 0.4335418701171877];1.1013278271602758
1554726553.1597064;inc;p+s-;295;5623;emospace1;[-0.6212371826171874, 0.14265380859375];4.25460591265437
1554726570.6447067;inc;p+s-;699;8380;emospace1;[0.7229620361328126, 0.3001501464843749];2.202414023813617
1554726588.1447074;inc;p+s-;289;8186;emospace1;[-0.28297119140625004, -0.4734820556640624];4.504774228560564
1554726605.6347082;con;p0s0;705;2309;emospace1;[0.8669641113281251, 0.3568890380859374];4.938905903080013
1554726623.1297088;con;p+s+;352;8186;emospace1;[0.0013568115234377821, 0.008806762695312527];6.356727368449356
1554726640.6177092;con;p0s0;132;7249;emospace1;[0.001824340820312501, 0.32501037597656274];3.2868361201908556
1554726658.1147099;inc;p-s+;365;6510;emospace1;[0.0, 0.2431292724609375];2.3526601717603626
1554726675.5997095;con;p+s+;360;4656;emospace1;[0.5131298828124999, -0.5730645751953133];4.32126231377697
1554726693.103711;con;p0s0;120;1945;emospace1;[0.47934814453125013, -0.4839520263671875];0.9177690870856168
1554726710.5857108;inc;p+s-;703;4611;emospace1;[0.6165454101562504, 0.6212725830078127];3.870781108875235
