TIMESTAMP;COND;COND-DETAILS;IADS-ID;IAPS-ID;WIDGET-TYPE;ANS;ANS-TIME
1554815177.2071376;inc;p+s-;502;8034;emoscale1;3;nan
1554815194.7251394;con;p0s0;120;1945;emoscale1;2.0;0.33376046287230565
1554815212.2091393;con;p-s-;624;9902;emoscale1;2.0;0.3170798987375747
1554815229.7081404;inc;p+s-;624;4652;emoscale1;4.0;0.6675173238108982
1554815247.1951404;inc;p+s-;312;8370;emoscale1;3;nan
1554815264.7151427;con;p+s+;200;4697;emoscale1;4.0;1.4849373053075396
1554815282.1961427;con;p+s+;367;5470;emoscale1;3;nan
1554815299.6831427;con;p+s+;220;5623;emoscale1;4.0;1.1679624630269245
1554815317.1831436;con;p0s0;720;7046;emoscale1;2.0;1.218041675594577
1554815334.6681435;inc;p+s-;134;4660;emoscale1;3;nan
1554815352.1701448;con;p+s+;355;8178;emoscale1;4.0;2.302640639081801
1554815369.6561446;con;p+s+;352;8186;emoscale1;4.0;0.2670628195592144
1554815387.1571455;inc;p+s-;276;8341;emoscale1;2.0;0.9177323893854918
1554815404.6571472;inc;p-s+;610;3063;emoscale1;1.0;0.43374359380686656
1554815422.1581476;con;p0s0;104;2810;emoscale1;2.0;1.7685726309318852
1554815439.6421475;inc;p-s+;110;6213;emoscale1;2.0;0.3671498063049512
1554815457.145149;inc;p-s+;205;9253;emoscale1;1.0;0.500622234387265
1554815474.629149;inc;p+s-;283;4659;emoscale1;4.0;3.80396465060403
1554815492.1301498;inc;p-s+;215;3101;emoscale1;1.0;0.11692723669693805
1554815509.6161506;con;p+s+;808;8341;emoscale1;4.0;0.41719299951728317
1554815527.129152;inc;p+s-;295;5623;emoscale1;3.0;2.5693660773285956
1554815544.617152;con;p+s+;366;7501;emoscale1;4.0;0.26706101859235787
1554815562.1051526;inc;p+s-;106;7405;emoscale1;2.0;0.300405938149197
1554815579.584152;con;p+s+;205;9156;emoscale1;4.0;2.018800003123033
1554815597.097154;inc;p+s-;719;5215;emoscale1;3.0;3.8873659704731836
1554815614.5871544;inc;p-s+;378;3120;emoscale1;1.0;0.6174110967222077
1554815632.070154;con;p0s0;724;6570;emoscale1;2.0;0.2670562160128611
1554815649.5611546;inc;p-s+;366;6263;emoscale1;3;nan
1554815667.0621555;con;p-s-;709;9163;emoscale1;2.0;0.3504338231359725
1554815684.551156;con;p+s+;202;4668;emoscale1;5.0;0.6341294811827538
